"ID","ILI","popstat"
"8745A",318,47809
"8745C",206,17288
"8748A",637,102353
"8748C",367,38618
"8750A",7849,1151498
"8750C",6673,438636
"8751A",2015,394594
"8751C",1660,159594
"8752A",2604,748723
"8752C",1607,276575
"8754A",878,175143
"8754C",748,66047
"8755A",430,69175
"8755C",440,24648
"8756A",570,172772
"8756C",463,66234
"8757A",1590,173861
"8757C",1865,68402
"8758A",396,72430
"8758C",214,20683
"8759A",99,130181
"8759C",380,52463
"8760A",5380,634980
"8760C",3520,235968
"8761A",4013,497351
"8761C",2165,195874
"8762A",1805,226889
"8762C",1241,84461
"8763A",135,88437
"8763C",110,37820
"8764A",350,72701
"8764C",332,27450
"8765A",568,238827
"8765C",695,95233
"8766A",173,82398
"8766C",183,32999
"8767A",84,90480
"8767C",71,38746
"8770A",2261,1645133
"8770C",2595,643869
"8773A",1413,557682
"8773C",1884,215447
"8774A",1014,511060
"8774C",1654,205038
"8775A",996,610074
"8775C",854,240383
"8776A",222,142800
"8776C",293,55183
"8778A",583,148078
"8778C",354,56956
"8779A",213,84691
"8779C",201,34915
"8780A",215,256647
"8780C",321,120827
"8781A",273,199491
"8781C",184,72604
"8782A",1152,811047
"8782C",1050,338578
"8783A",219,122187
"8783C",79,54808
"8784A",288,154952
"8784C",77,63946
"8785A",704,594481
"8785C",1551,317097
"8786A",755,438056
"8786C",896,165145
"8787A",637,545927
"8787C",895,171463
"8789A",109,34929
"8789C",149,13550
"8790A",579,109464
"8790C",420,49328
"8791A",666,119173
"8791C",482,46924
"8797A",382,189446
"8797C",767,80511
"8799A",448,360435
"8799C",769,172307
"8800A",2702,452464
"8800C",2512,163046
"8801A",3224,372284
"8801C",3378,134096
"8802A",2956,548008
"8802C",1758,180579
"8803A",212,75133
"8803C",82,19111
"8804A",718,126536
"8804C",728,35025
"8805A",1504,272330
"8805C",676,93114
"8806A",858,137509
"8806C",460,51754
"8808A",297,63904
"8808C",283,23547
"8809A",1475,282600
"8809C",1440,102873
"8810A",531,122039
"8810C",488,45735
"8811A",81,38784
"8811C",154,14917
"8820A",469,65948
"8820C",448,23174
"8836A",175,229701
"8836C",298,95154
"8837A",73,143117
"8837C",160,48336
"8838A",192,135567
"8838C",86,49813
"8840A",2232,630423
"8840C",1613,300174
"8841A",992,321847
"8841C",344,119440
"8850A",1639,808984
"8850C",1785,323930
"8852A",2226,1001036
"8852C",1539,383429
"8853A",1540,583062
"8853C",1282,250669
"8856A",199,134669
"8856C",319,58257
"8857A",718,485243
"8857C",912,181549
"8880A",269,134455
"8880C",612,59990
"8890A",465,338807
"8890C",488,129719
"8891A",1511,737987
"8891C",1802,263689
"8900A",3286,1456392
"8900C",2633,561686
"8902A",2470,716580
"8902C",2540,293116
"8903A",106,79610
"8903C",74,37241
"8905A",631,99994
"8905C",656,34621
"8906A",911,399920
"8906C",1073,173806
"8907A",1105,345696
"8907C",1210,142729
"8908A",656,273933
"8908C",458,114577
"8910A",686,160351
"8910C",1125,58149
"8911A",519,100770
"8911C",509,34461
"8912A",492,122643
"8912C",620,38741
"8913A",3100,751645
"8913C",4787,298064
"8914A",492,183370
"8914C",442,68957
"8915A",267,64540
"8915C",227,19890
"8917A",3250,1143366
"8917C",3580,473382
"8918A",218,51048
"8918C",146,16430
"8919A",439,285865
"8919C",258,116187
"8920A",1569,667802
"8920C",1321,263573
"8921A",1662,763424
"8921C",689,259702
"8922A",600,420680
"8922C",694,167247
"8923A",1021,607468
"8923C",872,279552
"8924A",224,127461
"8924C",118,63852
"8925A",2024,714346
"8925C",2012,302584
"8926A",4580,743416
"8926C",3533,262521
"8927A",1034,278246
"8927C",1760,121620
"8928A",2505,680710
"8928C",4123,273323
"8930A",1611,375998
"8930C",1892,151786
"8931A",133,106771
"8931C",47,34925
"8932A",1486,421876
"8932C",1062,184851
"8933A",844,276632
"8933C",626,123985
"8934A",624,260343
"8934C",519,96929
"8935A",628,274158
"8935C",510,127828
"8936A",1295,315436
"8936C",1442,141851
"8937A",1750,293196
"8937C",1561,135119
"8939A",503,215244
"8939C",524,85722
"8940A",952,454792
"8940C",1314,144951
"8941A",1004,496685
"8941C",1012,95027
"8944A",173,71243
"8944C",340,21848
"8945A",3009,1260739
"8945C",4569,464074
"8946A",471,242323
"8946C",663,84565
"8948A",171,95533
"8948C",152,36807
"8949A",752,212710
"8949C",1077,65954
"8950A",1385,461077
"8950C",1093,163944
"8951A",1674,562626
"8951C",1921,206463
"8952A",880,277757
"8952C",1080,117431
"8953A",2211,566354
"8953C",2066,243159
"8954A",538,279227
"8954C",319,95242
"8955A",343,95755
"8955C",374,29392
"8956A",1966,662139
"8956C",1877,232249
"8957A",541,149732
"8957C",541,57181
"8958A",1066,461493
"8958C",1035,179475
"8959A",847,284162
"8959C",856,103460
"8960A",593,166838
"8960C",339,58175
"8967A",91,499712
"8967C",51,184492
"8970A",448,437911
"8970C",396,156934
"8971A",165,179453
"8971C",80,66726
"8972A",573,470131
"8972C",325,145185
"8973A",691,324704
"8973C",487,116824
"8974A",249,300239
"8974C",136,95613
"8975A",517,148531
"8975C",327,51172
"8977A",926,121099
"8977C",397,39983
"8978A",27,75093
"8978C",17,29316
"8980A",2286,739794
"8980C",1130,257468
"8981A",1544,520289
"8981C",573,126876
"8982A",354,487619
"8982C",194,175225
"8983A",629,392396
"8983C",449,142475
"8984A",467,227999
"8984C",353,81080
"8985A",290,255308
"8985C",289,85629
"8986A",605,318900
"8986C",1152,118412
"8988A",65,110775
"8988C",22,46321
"8990A",183,78457
"8990C",140,28608
"8991A",99,63021
"8991C",76,21158
"8992A",493,183207
"8992C",299,64746
"8993A",107,177573
"8993C",124,73540
"8997A",273,71323
"8997C",185,28780
"8999A",31,12040
"8999C",16,4314
"9010A",308,257775
"9010C",974,87327
"9013A",69,48204
"9013C",66,14142
"9014A",242,118368
"9014C",244,43300
"9015A",178,207687
"9015C",844,75372
"9016A",134,101553
"9016C",958,36454
"9018A",519,385325
"9018C",1601,145751
"9019A",82,260615
"9019C",616,89917
"9021A",260,771027
"9021C",643,211083
"9024A",195,221596
"9024C",489,70037
"9030A",284,217349
"9030C",616,80728
"9034A",12,47099
"9034C",13,16347
"9037A",15,41758
"9037C",28,13935
"9038A",494,179733
"9038C",854,59773
"9042A",111,96250
"9042C",115,32588
"9057A",84,45870
"9057C",73,15011
"9060A",407,368212
"9060C",514,126086
"9062A",38,95775
"9062C",56,34854
"9063A",61,148762
"9063C",262,50431
"9064A",720,392300
"9064C",834,138834
"9065A",332,155283
"9065C",297,57070
"9066A",300,120103
"9066C",256,48238
"9067A",234,179692
"9067C",258,65141
"9068A",366,244645
"9068C",1839,98345
"9070A",2245,903919
"9070C",5145,300565
"9071A",378,223097
"9071C",770,84401
"9073A",189,144237
"9073C",564,46708
"9074A",497,248053
"9074C",1297,95020
"9075A",150,110105
"9075C",395,44484
"9076A",367,268588
"9076C",1445,92581
"9077A",410,336703
"9077C",993,124857
"9078A",479,202834
"9078C",1370,74171
"9079A",370,134079
"9079C",1236,52251
"9080A",618,649752
"9080C",629,229694
"9081A",56,85388
"9081C",92,36002
"9083A",88,135796
"9083C",129,46619
"9085A",218,176200
"9085C",588,66286
"9086A",74,153209
"9086C",188,52191
"9087A",476,213496
"9087C",2071,79231
"9088A",1575,500606
"9088C",2273,174668
"9100A",1157,973611
"9100C",1410,210736
"9103A",434,272669
"9103C",1760,97786
"9104A",1031,749863
"9104C",1316,319539
"9105A",1556,348985
"9105C",4089,136535
"9107A",275,123139
"9107C",291,45091
"9109A",398,279568
"9109C",2715,118917
"9110A",288,123100
"9110C",771,44484
"9112A",2879,1399816
"9112C",4328,518312
"9113A",1102,677704
"9113C",2313,192267
"9114A",708,430595
"9114C",649,145663
"9115A",996,370463
"9115C",1712,139242
"9117A",2196,822554
"9117C",4341,317959
"9118A",115,37448
"9118C",199,13474
"9119A",284,130300
"9119C",712,47749
"9120A",350,181519
"9120C",499,62313
"9121A",140,153044
"9121C",208,51185
"9123A",234,85983
"9123C",330,31182
"9125A",483,251393
"9125C",1733,90148
"9130A",533,212994
"9130C",451,75038
"9131A",101,99440
"9131C",116,34612
"9132A",401,119483
"9132C",383,45044
"9150A",354,231844
"9150C",627,79273
"9151A",246,192905
"9151C",322,67382
"9152A",334,368540
"9152C",485,121235
"9153A",42,98273
"9153C",119,32700
"9154A",72,81994
"9154C",387,26314
"9155A",49,48506
"9155C",122,14915
"9156A",280,163370
"9156C",418,51798
"9157A",37,61508
"9157C",78,19879
"9160A",70,104915
"9160C",25,37642
"9161A",73,114838
"9161C",100,41411
"9162A",35,45712
"9162C",31,15998
"9163A",42,77362
"9163C",54,27603
"9164A",57,71659
"9164C",96,26523
"9165A",203,98519
"9165C",196,37019
"9170A",151,325975
"9170C",310,111758
"9172A",54,106528
"9172C",91,38762
"9173A",114,189700
"9173C",299,65449
"9175A",463,165782
"9175C",729,67938
"9176A",253,82440
"9176C",487,30537
"9178A",25,126787
"9178C",30,41038
"9180A",237,291391
"9180C",482,102360
"9183A",66,102656
"9183C",189,37876
"9186A",26,88359
"9186C",83,29514
"9187A",30,73038
"9187C",102,23440
"9189A",142,196631
"9189C",127,73232
"9190A",785,594835
"9190C",795,218238
"9191A",909,775377
"9191C",442,303219
"9193A",177,235395
"9193C",154,92548
"9194A",318,274342
"9194C",374,98205
"9195A",160,122750
"9195C",231,44591
"9196A",189,105048
"9196C",308,41485
"9197A",322,175922
"9197C",440,67474
"9198A",139,116255
"9198C",108,40586
"9199A",116,182626
"9199C",486,66919
"9200A",315,354749
"9200C",474,99487
"9201A",355,459488
"9201C",1836,176762
"9206A",374,188525
"9206C",1194,71260
"9207A",766,536162
"9207C",1708,195576
"9208A",405,358860
"9208C",1405,129358
"9209A",186,165422
"9209C",798,55418
"9210A",842,394097
"9210C",2361,142209
"9211A",604,249921
"9211C",1976,91793
"9212A",944,660650
"9212C",1872,237967
"9214A",157,48550
"9214C",455,16711
"9215A",199,54698
"9215C",573,17837
"9216A",58,89269
"9216C",279,30748
"9217A",884,263788
"9217C",2890,96700
"9218A",133,93960
"9218C",322,31866
"9220A",179,254215
"9220C",1290,85725
"9221A",193,236407
"9221C",925,88077
"9223A",332,184699
"9223C",631,53984
"9224A",252,115970
"9224C",1232,43638
"9225A",180,105942
"9225C",578,39309
"9226A",159,98254
"9226C",716,34189
"9227A",40,45639
"9227C",57,15862
"9228A",124,89558
"9228C",404,31633
"9229A",475,138382
"9229C",588,45350
"9230A",162,119779
"9230C",668,41804
"9231A",259,199326
"9231C",1066,70958
"9232A",475,292681
"9232C",892,100931
"9233A",188,143431
"9233C",172,53365
"9234A",332,319483
"9234C",304,117574
"9236A",273,220105
"9236C",1313,83439
"9238A",382,191014
"9238C",549,64873
"9239A",194,56568
"9239C",360,18458
"9240A",141,194528
"9240C",136,64779
"9241A",112,124152
"9241C",116,39880
"9242A",349,105225
"9242C",775,32907
"9243A",122,81575
"9243C",427,25829
"9244A",71,75153
"9244C",632,24790
"9245A",278,194944
"9245C",771,69770
"9246A",152,37891
"9246C",908,11214
"9249A",63,27043
"9249C",71,8940
"9253A",75,61138
"9253C",150,19632
"9254A",228,97747
"9254C",495,36059
"9255A",84,76276
"9255C",250,26147
"9261A",30,68166
"9261C",71,23021
"9262A",54,43732
"9262C",113,14520
"9263A",104,45994
"9263C",347,15287
"9264A",74,30376
"9264C",152,9868
"9265A",146,95535
"9265C",164,31714
"9267A",65,27613
"9267C",178,9981
"9270A",165,156176
"9270C",445,56567
"9271A",85,132089
"9271C",97,49348
"9272A",599,313222
"9272C",1569,114863
"9273A",260,199449
"9273C",981,72585
"9275A",1539,571297
"9275C",3957,215216
"9276A",720,294019
"9276C",1760,97313
"9277A",85,145330
"9277C",63,50617
"9278A",640,284179
"9278C",650,106414
"9279A",136,107476
"9279C",105,37466
"9280A",751,356923
"9280C",1486,134048
"9281A",422,313908
"9281C",1053,117447
"9282A",436,447298
"9282C",420,162117
"9283A",837,432339
"9283C",2268,177079
"9284A",631,244797
"9284C",1014,83589
"9285A",395,255676
"9285C",792,94880
"9286A",526,343077
"9286C",1939,119595
"9287A",580,270027
"9287C",2640,92685
"9288A",109,62230
"9288C",393,19219
"9290A",1158,216318
"9290C",3824,81663
"9291A",912,190178
"9291C",3141,73260
"9292A",510,184460
"9292C",1039,69001
"9293A",794,207958
"9293C",928,76729
"9294A",877,394612
"9294C",2778,148130
"9295A",994,331379
"9295C",4634,116606
"9296A",2267,509030
"9296C",5213,186811
"9297A",555,187651
"9297C",735,70032
"9298A",209,116279
"9298C",1307,41714
"9299A",208,98064
"9299C",611,39724
"9300A",2312,1306754
"9300C",6726,495510
"9301A",1666,666146
"9301C",2977,268131
"9302A",880,558139
"9302C",1965,225597
"9303A",662,617026
"9303C",981,192468
"9304A",496,120730
"9304C",533,47542
"9305A",601,336701
"9305C",1357,130519
"9306A",354,218143
"9306C",511,76788
"9307A",717,193225
"9307C",1110,75069
"9308A",126,96026
"9308C",343,40410
"9309A",137,105156
"9309C",362,41937
"9310A",525,286209
"9310C",954,106412
"9312A",168,87699
"9312C",309,37036
"9313A",144,113164
"9313C",549,45014
"9314A",172,120853
"9314C",529,47871
"9315A",237,173127
"9315C",624,67763
"9316A",280,99839
"9316C",340,39221
"9317A",433,202751
"9317C",1673,84206
"9318A",49,41754
"9318C",77,15734
"9320A",446,331368
"9320C",1054,106659
"9321A",197,283321
"9321C",689,89992
"9322A",759,512593
"9322C",1630,193652
"9324A",114,186142
"9324C",521,60387
"9325A",235,354315
"9325C",324,127985
"9326A",159,208387
"9326C",79,66779
"9327A",1039,509999
"9327C",3018,177519
"9328A",675,499536
"9328C",1404,174950
"9329A",485,316996
"9329C",1054,104755
"9330A",903,864839
"9330C",8870,318374
"9331A",1546,1018248
"9331C",8518,338656
"9333A",488,433503
"9333C",4049,149191
"9334A",988,694128
"9334C",5070,242198
"9335A",375,360558
"9335C",701,136291
"9336A",763,416685
"9336C",897,146372
"9337A",645,375969
"9337C",1985,115165
"9338A",276,351530
"9338C",1639,134059
"9339A",372,361453
"9339C",1755,124269
"9341A",188,178417
"9341C",393,61586
"9342A",596,356405
"9342C",773,116664
"9344A",137,200752
"9344C",790,67359
"9346A",489,326038
"9346C",908,107536
"9347A",391,322364
"9347C",1069,118517
"9349A",277,220424
"9349C",893,77831
"9350A",528,233692
"9350C",643,85550
"9351A",202,176229
"9351C",245,64192
"9354A",137,119673
"9354C",151,44271
"9355A",346,81486
"9355C",611,28268
"9356A",181,197083
"9356C",319,70180
"9359A",163,146066
"9359C",217,54267
"9360A",76,155506
"9360C",180,58418
"9361A",34,115011
"9361C",13,46940
"9362A",61,95102
"9362C",58,34714
"9365A",309,184630
"9365C",784,70654
"9366A",272,149651
"9366C",183,61059
"9367A",28,58930
"9367C",46,25598
"9368A",176,132741
"9368C",153,49018
"9370A",1365,487169
"9370C",3750,177832
"9371A",1276,336912
"9371C",2824,122651
"9372A",546,250055
"9372C",636,85972
"9373A",581,301642
"9373C",1007,106500
"9374A",111,108222
"9374C",72,37062
"9376A",423,221341
"9376C",1222,70604
"9377A",330,184730
"9377C",532,61530
"9378A",658,276781
"9378C",1145,94005
"9379A",298,221027
"9379C",846,74529
"9380A",416,216042
"9380C",1233,81082
"9381A",710,408385
"9381C",1080,166095
"9383A",529,150282
"9383C",620,55915
"9384A",265,95799
"9384C",471,34294
"9385A",365,118667
"9385C",922,40896
"9386A",572,212434
"9386C",809,88975
"9388A",778,134426
"9388C",1609,52738
"9390A",62,147864
"9390C",798,61004
"9395A",131,194043
"9395C",360,78422
"9400A",667,138485
"9400C",2278,49588
"9401A",278,81105
"9401C",817,29958
"9402A",1723,386982
"9402C",5684,137987
"9403A",396,184782
"9403C",1373,66656
"9404A",351,103724
"9404C",985,36180
"9407A",89,58614
"9407C",589,21393
"9409A",38,40118
"9409C",111,13790
"9410A",1428,269553
"9410C",2209,100372
"9411A",426,73964
"9411C",855,24832
"9412A",47,27449
"9412C",135,9340
"9420A",305,118698
"9420C",739,39495
"9421A",611,115101
"9421C",1755,40874
"9422A",126,86419
"9422C",198,37103
"9425A",314,40274
"9425C",959,14015
"9427A",347,93188
"9427C",1103,33402
"9430A",720,424236
"9430C",1419,161530
"9431A",438,221377
"9431C",836,81946
"9432A",521,426569
"9432C",842,150380
"9433A",205,99235
"9433C",249,35244
"9434A",178,92657
"9434C",203,32795
"9435A",124,156419
"9435C",197,57860
"9436A",245,186040
"9436C",401,72737
"9437A",196,102352
"9437C",336,37114
"9440A",387,462148
"9440C",1393,168277
"9441A",627,644059
"9441C",1888,240608
"9442A",372,309297
"9442C",864,111956
"9443A",169,151128
"9443C",133,55298
"9444A",134,185011
"9444C",214,62798
"9445A",83,85274
"9445C",30,30747
"9446A",236,237581
"9446C",384,90953
"9448A",303,180110
"9448C",736,67615
"9450A",720,322183
"9450C",1733,123206
"9451A",252,187122
"9451C",806,71556
"9452A",796,452911
"9452C",883,167814
"9453A",273,262409
"9453C",847,97058
"9454A",317,253782
"9454C",1505,93893
"9456A",244,188270
"9456C",575,65392
"9458A",402,194316
"9458C",644,76097
"9460A",96,280139
"9460C",420,112130
"9461A",140,292617
"9461C",352,109838
"9462A",217,489187
"9462C",447,186493
"9463A",334,353859
"9463C",1031,131215
"9464A",75,75433
"9464C",66,33536
"9465A",278,253809
"9465C",715,105382
"9467A",142,177520
"9467C",212,71207
"9468A",235,161136
"9468C",286,64788
"9469A",34,163765
"9469C",68,60784
"9470A",111,63137
"9470C",100,23727
"9471A",890,157268
"9471C",1645,55742
"9472A",65,109847
"9472C",97,41691
"9473A",81,167795
"9473C",86,61399
"9474A",43,146239
"9474C",69,49843
"9475A",179,84553
"9475C",223,31727
"9476A",73,68817
"9476C",99,24881
"9478A",28,101453
"9478C",55,35816
"9479A",125,165990
"9479C",300,61330
"9480A",1021,632995
"9480C",2483,217608
"9481A",914,852146
"9481C",2264,304635
"9482A",353,598492
"9482C",740,263429
"9483A",556,533752
"9483C",1469,196983
"9484A",533,252315
"9484C",607,91139
"9485A",215,107551
"9485C",96,46024
"9486A",289,212339
"9486C",794,79664
"9487A",175,108235
"9487C",260,37509
"9488A",388,356410
"9488C",910,127487
"9489A",121,89433
"9489C",214,32835
"9490A",918,407353
"9490C",2153,151888
"9491A",59,57937
"9491C",107,20572
"9492A",272,195008
"9492C",568,71321
"9493A",470,175476
"9493C",1001,71813
"9494A",518,306303
"9494C",705,121650
"9495A",693,226138
"9495C",1143,88165
"9496A",438,142470
"9496C",592,48580
"9498A",195,98376
"9498C",367,31248
"9499A",21,42699
"9499C",75,13846
"9500A",33,126235
"9500C",70,45464
"9501A",58,88221
"9501C",96,34256
"9502A",47,117963
"9502C",99,43374
"9506A",65,87595
"9506C",104,32176
"9510A",153,42997
"9510C",465,17254
"9511A",66,44612
"9511C",269,19161
"9512A",62,21260
"9512C",110,9097
"9513A",132,23780
"9513C",182,8465
"9514A",71,23128
"9514C",106,9105
"9515A",83,77248
"9515C",65,29280
"9520A",28,72727
"9520C",57,28281
"9523A",52,80112
"9523C",181,30786
"9524A",92,73962
"9524C",269,28068
"9526A",54,54829
"9526C",34,20053
"9530A",661,345761
"9530C",1543,123018
"9531A",587,376791
"9531C",1864,134583
"9535A",56,293403
"9535C",118,108654
"9540A",34,83524
"9540C",70,29811
"9541A",167,136134
"9541C",362,49983
"9542A",68,70130
"9542C",141,23207
"9543A",133,101426
"9543C",198,35700
"9544A",43,210945
"9544C",67,75465
"9548A",68,97419
"9548C",107,32873
"9549A",412,264155
"9549C",907,91370
"9550A",102,375452
"9550C",236,141928
"9551A",135,414200
"9551C",182,155276
"9553A",132,545849
"9553C",217,209273
"9554A",343,578677
"9554C",356,186908
"9561A",71,43549
"9561C",201,16841
"9570A",36,92494
"9570C",29,34142
"9572A",9,35190
"9572C",4,13679
"9600A",864,908810
"9600C",3934,355912
"9601A",538,800558
"9601C",2044,305945
"9604A",582,799162
"9604C",1303,311266
"9605A",317,561685
"9605C",1365,223003
"9606A",898,1599052
"9606C",1171,580142
"9610A",84,169775
"9610C",170,62304
"9612A",76,113730
"9612C",406,40496
"9613A",73,79176
"9613C",143,28572
"9615A",156,108512
"9615C",230,37767
"9620A",84,167653
"9620C",95,59274
"9622A",112,252171
"9622C",100,91872
"9624A",26,78482
"9624C",68,27507
"9625A",162,94271
"9625C",154,34606
"9626A",23,86497
"9626C",44,30597
"9628A",45,111742
"9628C",74,38573
"9640A",257,323226
"9640C",623,125264
"9641A",269,305247
"9641C",143,109081
"9650A",20,78855
"9650C",26,28578
"9660A",103,274646
"9660C",95,101881
"9661A",37,78815
"9661C",23,32879
"9662A",60,207274
"9662C",72,74073
"9667A",14,61675
"9667C",33,22817
"9670A",39,91107
"9670C",44,37505
"9680A",223,99571
"9680C",597,40158
"9681A",321,317983
"9681C",298,123818
"9683A",34,40640
"9683C",63,15451
"9684A",46,35983
"9684C",50,13820
"9685A",137,152043
"9685C",242,52752
"9686A",37,35891
"9686C",64,14800
"9687A",95,64318
"9687C",109,26214
"9688A",219,83273
"9688C",304,33831
"9689A",61,37015
"9689C",101,14022
"9700A",432,314575
"9700C",582,117154
"9703A",84,148975
"9703C",263,57093
"9704A",299,230729
"9704C",1152,90860
"9705A",861,336738
"9705C",1826,135925
"9706A",131,136666
"9706C",100,52819
"9707A",350,219990
"9707C",453,83459
"9708A",265,206889
