"2000","492","O","50920"
"2000","493","A","147755"
"2000","493","C","64656"
"2000","493","O","35505"
"2000","494","A","274729"
"2000","494","C","120529"
"2000","494","O","95020"
"2000","495","A","211873"
"2000","495","C","85042"
"2000","495","O","53064"
"2000","496","A","125745"
"2000","496","C","53545"
"2000","496","O","17214"
"2000","498","A","19809"
"2000","498","C","26818"
"2000","498","O","24385"
"2000","499","A","11721"
"2000","499","O","1942"
"2000","500","A","33228"
"2000","500","C","16649"
"2000","500","O","33043"
"2000","501","A","19205"
"2000","501","O","17506"
"2000","502","A","53387"
"2000","502","C","13513"
"2000","502","O","4748"
"2000","503","A","38355"
"2000","503","C","34048"
"2000","503","O","33079"
"2000","505","O","5291"
"2000","506","C","12021"
"2000","506","O","6107"
"2000","508","O","858"
"2000","510","A","43404"
"2000","510","C","7343"
"2000","510","O","18428"
"2000","511","A","42916"
"2000","511","C","19680"
"2000","511","O","12872"
"2000","512","A","15854"
"2000","512","C","3418"
"2000","512","O","5047"
"2000","513","A","5472"
"2000","513","C","3315"
"2000","513","O","2970"
"2000","514","A","16132"
"2000","514","C","7396"
"2000","514","O","3654"
"2000","515","A","37077"
"2000","515","C","10041"
"2000","515","O","3836"
"2000","516","C","1870"
"2000","516","O","927"
"2000","520","A","19693"
"2000","520","C","32347"
"2000","520","O","3612"
"2000","521","A","14959"
"2000","521","C","13756"
"2000","521","O","2484"
"2000","522","A","21582"
"2000","522","C","12401"
"2000","522","O","3481"
"2000","523","A","20275"
"2000","523","C","9904"
"2000","523","O","9164"
"2000","524","C","17103"
"2000","524","O","8135"
"2000","526","A","27933"
"2000","526","C","15355"
"2000","526","O","24458"
"2000","527","C","11782"
"2000","528","A","14736"
"2000","530","A","79536"
"2000","530","O","82384"
"2000","531","A","188843"
"2000","531","C","44820"
"2000","531","O","16536"
"2000","532","A","310990"
"2000","535","A","202042"
"2000","535","C","70252"
"2000","535","O","34196"
"2000","539","A","27195"
"2000","539","C","13575"
"2000","540","C","9358"
