"mergeID","zip","state_ers","county_cl_ers","zip3","FIPS_ers","pop2010_ers","RUCC_2013_ers","urbanmarker"
"MI menominee county","49886","MI","menominee county","498","26109","24,029",7,0
"MI menominee county","49887","MI","menominee county","498","26109","24,029",7,0
"MI menominee county","49812","MI","menominee county","498","26109","24,029",7,0
"MI menominee county","49848","MI","menominee county","498","26109","24,029",7,0
"MI menominee county","49858","MI","menominee county","498","26109","24,029",7,0
"MI menominee county","49896","MI","menominee county","498","26109","24,029",7,0
"MI midland county","48667","MI","midland county","486","26111","83,629",3,1
"MI midland county","48620","MI","midland county","486","26111","83,629",3,1
"MI midland county","48670","MI","midland county","486","26111","83,629",3,1
"MI midland county","48628","MI","midland county","486","26111","83,629",3,1
"MI midland county","48686","MI","midland county","486","26111","83,629",3,1
"MI midland county","48618","MI","midland county","486","26111","83,629",3,1
"MI midland county","48657","MI","midland county","486","26111","83,629",3,1
"MI midland county","48642","MI","midland county","486","26111","83,629",3,1
"MI midland county","48674","MI","midland county","486","26111","83,629",3,1
"MI midland county","48640","MI","midland county","486","26111","83,629",3,1
"MI midland county","48641","MI","midland county","486","26111","83,629",3,1
"MI missaukee county","49657","MI","missaukee county","496","26113","14,849",9,0
"MI missaukee county","49667","MI","missaukee county","496","26113","14,849",9,0
"MI missaukee county","49651","MI","missaukee county","496","26113","14,849",9,0
"MI missaukee county","49632","MI","missaukee county","496","26113","14,849",9,0
"MI monroe county","48166","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48182","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48110","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48133","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48131","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48144","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48117","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48157","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48159","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","49270","MI","monroe county","492","26115","152,021",3,1
"MI monroe county","48162","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48140","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48161","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48179","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","49267","MI","monroe county","492","26115","152,021",3,1
"MI monroe county","48145","MI","monroe county","481","26115","152,021",3,1
"MI monroe county","48177","MI","monroe county","481","26115","152,021",3,1
"MI montcalm county","48884","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48838","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","49329","MI","montcalm county","493","26117","63,342",2,1
"MI montcalm county","48811","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48829","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48812","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48886","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48891","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48888","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48885","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","49339","MI","montcalm county","493","26117","63,342",2,1
"MI montcalm county","49347","MI","montcalm county","493","26117","63,342",2,1
"MI montcalm county","48852","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48850","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48818","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","48834","MI","montcalm county","488","26117","63,342",2,1
"MI montcalm county","49322","MI","montcalm county","493","26117","63,342",2,1
"MI montmorency county","49746","MI","montmorency county","497","26119","9,765",9,0
"MI montmorency county","49709","MI","montmorency county","497","26119","9,765",9,0
"MI muskegon county","49457","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49415","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49442","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49443","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49437","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49445","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49463","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49318","MI","muskegon county","493","26121","172,188",3,1
"MI muskegon county","49303","MI","muskegon county","493","26121","172,188",3,1
"MI muskegon county","49451","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49441","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49425","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49444","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49461","MI","muskegon county","494","26121","172,188",3,1
"MI muskegon county","49440","MI","muskegon county","494","26121","172,188",3,1
"MI newaygo county","49312","MI","newaygo county","493","26123","48,460",6,0
"MI newaygo county","49413","MI","newaygo county","494","26123","48,460",6,0
"MI newaygo county","49309","MI","newaygo county","493","26123","48,460",6,0
"MI newaygo county","49338","MI","newaygo county","493","26123","48,460",6,0
"MI newaygo county","49337","MI","newaygo county","493","26123","48,460",6,0
"MI newaygo county","49412","MI","newaygo county","494","26123","48,460",6,0
"MI newaygo county","49327","MI","newaygo county","493","26123","48,460",6,0
"MI newaygo county","49349","MI","newaygo county","493","26123","48,460",6,0
"MI oakland county","48017","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48009","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48007","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48030","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48084","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48025","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48072","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48068","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48073","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48070","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48071","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48342","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48331","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48332","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48033","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48076","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48083","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48336","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48037","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48165","MI","oakland county","481","26125","1,202,362",1,1
"MI oakland county","48086","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48343","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48346","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48347","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48075","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48302","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48303","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48333","MI","oakland county","483","26125","1,202,362",1,1
"MI oakland county","48067","MI","oakland county","480","26125","1,202,362",1,1
"MI oakland county","48462","MI","oakland county","484","26125","1,202,362",1,1
